# de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value  # webanno.custom.Tex | LayoutElement # webanno.custom.LetterEntity | entity_id | value
#id=1
#text=240 Henzen an Gerhard 3/VII/53 5 S Bur)'iian reist in diesen r.racen nach Neapel.
1-1	240	CARD	240	_	O	O	
1-2	Henzen	NN	<unknown>	_	B-webanno.custom.LetterEntity_	B-PERauthor	
1-3	an	APPR	an	_	O	O	
1-4	Gerhard	NE	Gerhard	_	B-webanno.custom.LetterEntity_	B-PERaddressee	
1-5	3/VII/53	CARD	<unknown>	_	B-webanno.custom.LetterEntity_	B-DATEletter	
1-6	5	CARD	5	_	I-webanno.custom.LetterEntity_	I-DATEletter	
1-7	S	NN	S	_	I-webanno.custom.LetterEntity_	I-DATEletter	
1-8	Bur)'iian	NE	<unknown>	_	I-webanno.custom.LetterEntity_	I-DATEletter	
1-9	reist	VVFIN	reisen	_	O	O	
1-10	in	APPR	in	_	O	O	
1-11	diesen	PDAT	dies	_	O	O	
1-12	r.racen	NN	<unknown>	_	O	O	
1-13	nach	APPR	nach	_	O	O	
1-14	Neapel	NE	Neapel	_	B-webanno.custom.LetterEntity_	B-PLACEmentioned	
1-15	.	$.	.	_	O	O	

#id=2
#text=Er hat hier eben nicht viel Beifall gefunden, auch abgesehen vom Capitol.
2-1	Er	PPER	er	_	O	O	
2-2	hat	VAFIN	haben	_	O	O	
2-3	hier	ADV	hier	_	O	O	
2-4	eben	ADV	eben	_	O	O	
2-5	nicht	PTKNEG	nicht	_	O	O	
2-6	viel	PIAT	viele	_	O	O	
2-7	Beifall	NN	Beifall	_	O	O	
2-8	gefunden	VVPP	finden	_	O	O	
2-9	,	$,	,	_	O	O	
2-10	auch	ADV	auch	_	O	O	
2-11	abgesehen	VVPP	absehen	_	O	O	
2-12	vom	APPRART	von	_	O	O	
2-13	Capitol	NN	<unknown>	_	B-webanno.custom.LetterEntity_	B-PLACEmentioned	
2-14	.	$.	.	_	O	O	

#id=3
#text=Ich halte ihn für einen sehr guten Kerl u. ganz tüchtigen Arbeiter; aber sein Auftreten ist schwer zu ertragen, gar zu Sächsisch heiter und renommistisch.
3-1	Ich	PPER	ich	_	O	O	
3-2	halte	VVFIN	halten	_	O	O	
3-3	ihn	PPER	er	_	O	O	
3-4	für	APPR	für	_	O	O	
3-5	einen	ART	eine	_	O	O	
3-6	sehr	ADV	sehr	_	O	O	
3-7	guten	ADJA	gut	_	O	O	
3-8	Kerl	NN	Kerl	_	O	O	
3-9	u.	APPR	um	_	O	O	
3-10	ganz	ADV	ganz	_	O	O	
3-11	tüchtigen	ADJA	tüchtig	_	O	O	
3-12	Arbeiter	NN	Arbeiter	_	O	O	
3-13	;	$.	;	_	O	O	
3-14	aber	KON	aber	_	O	O	
3-15	sein	PPOSAT	sein	_	O	O	
3-16	Auftreten	NN	Auftreten	_	O	O	
3-17	ist	VAFIN	sein	_	O	O	
3-18	schwer	ADJD	schwer	_	O	O	
3-19	zu	PTKZU	zu	_	O	O	
3-20	ertragen	VVINF	ertragen	_	O	O	
3-21	,	$,	,	_	O	O	
3-22	gar	ADV	gar	_	O	O	
3-23	zu	APPR	zu	_	O	O	
3-24	Sächsisch	NN	<unknown>	_	O	O	
3-25	heiter	ADJD	heiter	_	O	O	
3-26	und	KON	und	_	O	O	
3-27	renommistisch	ADJD	<unknown>	_	O	O	
3-28	.	$.	.	_	O	O	

#id=4
#text=Auf dem Capitol hat er sich nicht sehr viel sehen lassen.
4-1	Auf	APPR	auf	_	O	O	
4-2	dem	ART	die	_	O	O	
4-3	Capitol	NN	<unknown>	_	B-webanno.custom.LetterEntity_	B-PLACEmentioned	
4-4	hat	VAFIN	haben	_	O	O	
4-5	er	PPER	er	_	O	O	
4-6	sich	PRF	sich	_	O	O	
4-7	nicht	PTKNEG	nicht	_	O	O	
4-8	sehr	ADV	sehr	_	O	O	
4-9	viel	PIS	viele	_	O	O	
4-10	sehen	VVINF	sehen	_	O	O	
4-11	lassen	VVINF	lassen	_	O	O	
4-12	.	$.	.	_	O	O	

#id=5
#text=Uebrigens habe ich natürlich für ihn gethan, was ich konnte, u. ihn immer freundlich aufgenommen; nur fand ich seinen Umgang etwas weniger wünschenswerth, als den etwa von Ribbeck.
5-1	Uebrigens	NN	<unknown>	_	O	O	
5-2	habe	VAFIN	haben	_	O	O	
5-3	ich	PPER	ich	_	O	O	
5-4	natürlich	ADV	natürlich	_	O	O	
5-5	für	APPR	für	_	O	O	
5-6	ihn	PPER	er	_	O	O	
5-7	gethan	NE	<unknown>	_	O	O	
5-8	,	$,	,	_	O	O	
5-9	was	PWS	was	_	O	O	
5-10	ich	PPER	ich	_	O	O	
5-11	konnte	VMFIN	können	_	O	O	
5-12	,	$,	,	_	O	O	
5-13	u.	APPR	um	_	O	O	
5-14	ihn	PPER	er	_	O	O	
5-15	immer	ADV	immer	_	O	O	
5-16	freundlich	ADJD	freundlich	_	O	O	
5-17	aufgenommen	VVPP	aufnehmen	_	O	O	
5-18	;	$.	;	_	O	O	
5-19	nur	ADV	nur	_	O	O	
5-20	fand	VVFIN	finden	_	O	O	
5-21	ich	PPER	ich	_	O	O	
5-22	seinen	PPOSAT	sein	_	O	O	
5-23	Umgang	NN	Umgang	_	O	O	
5-24	etwas	ADV	etwas	_	O	O	
5-25	weniger	ADV	weniger	_	O	O	
5-26	wünschenswerth	NE	<unknown>	_	O	O	
5-27	,	$,	,	_	O	O	
5-28	als	KOKOM	als	_	O	O	
5-29	den	ART	die	_	O	O	
5-30	etwa	ADV	etwa	_	O	O	
5-31	von	APPR	von	_	O	O	
5-32	Ribbeck	NE	<unknown>	_	B-webanno.custom.LetterEntity_	B-PERmentioned	
5-33	.	$.	.	_	O	O	

#id=6
#text=Leben Sie wohl u. geben mir bald Nachricht.
