# de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value  # webanno.custom.Tex | LayoutElement # webanno.custom.LetterEntity | entity_id | value
#id=1
#text=83 3 Helbig an das Institut Paris, 14. Februar 1865 über baldigst für das Bullettino.
1-1	83	CARD	83	_	O	O	
1-2	3	CARD	3	_	O	O	
1-3	Helbig	ADJD	<unknown>	_	B-webanno.custom.LetterEntity_	B-PERmentioned	
1-4	an	APPR	an	_	O	O	
1-5	das	ART	die	_	O	O	
1-6	Institut	NN	Institut	_	B-webanno.custom.LetterEntity_	B-ORGmentioned	
1-7	Paris	NE	Paris	_	B-webanno.custom.LetterEntity_	B-PLACEfrom	
1-8	,	$,	,	_	O	O	
1-9	14	CARD	14	_	B-webanno.custom.LetterEntity_	B-DATEletter	
1-10	.	$.	.	_	I-webanno.custom.LetterEntity_	I-DATEletter	
1-11	Februar	NN	Februar	_	I-webanno.custom.LetterEntity_	I-DATEletter	
1-12	1865	CARD	@card@	_	I-webanno.custom.LetterEntity_	I-DATEletter	
1-13	über	APPR	über	_	O	O	
1-14	baldigst	ADJD	baldig	_	O	O	
1-15	für	APPR	für	_	O	O	
1-16	das	ART	die	_	O	O	
1-17	Bullettino	NN	<unknown>	_	O	O	
1-18	.	$.	.	_	O	O	

#id=2
#text=Sehr angenehm wäre es mir, wenn ich einige Exemplare meiner Bassirilievi chiusini (im Camerino) vielleicht durch den französischen Courier erhalten könnte.
2-1	Sehr	ADV	sehr	_	O	O	
2-2	angenehm	ADJD	angenehm	_	O	O	
2-3	wäre	VAFIN	sein	_	O	O	
2-4	es	PPER	es	_	O	O	
2-5	mir	PPER	ich	_	O	O	
2-6	,	$,	,	_	O	O	
2-7	wenn	KOUS	wenn	_	O	O	
2-8	ich	PPER	ich	_	O	O	
2-9	einige	PIAT	einige	_	O	O	
2-10	Exemplare	NN	Exemplar	_	O	O	
2-11	meiner	PPOSAT	mein	_	O	O	
2-12	Bassirilievi	NE	<unknown>	_	O	O	
2-13	chiusini	NE	<unknown>	_	O	O	
2-14	(	$(	(	_	O	O	
2-15	im	APPRART	in	_	O	O	
2-16	Camerino	NE	<unknown>	_	O	O	
2-17	)	$(	)	_	O	O	
2-18	vielleicht	ADV	vielleicht	_	O	O	
2-19	durch	APPR	durch	_	O	O	
2-20	den	ART	die	_	O	O	
2-21	französischen	ADJA	französisch	_	O	O	
