# de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value  # webanno.custom.Tex | LayoutElement # webanno.custom.LetterEntity | entity_id | value
#id=1
#text=Mommsen an Brunn - 2 - Leipzig, 2. März 1849 Künstlers finden, so soll es als Titelkupfer vor meine Osca gestochen werden zur Freude der Götter und Menschen, aber wo sind sie hin, die Züge des großen Genius ?
1-1	Mommsen	NN	<unknown>	_	B-webanno.custom.LetterEntity_	B-PERmentioned	
1-2	an	APPR	an	_	O	O	
1-3	Brunn	NN	Brunn	_	O	O	
1-4	-	$(	-	_	O	O	
1-5	2	CARD	2	_	O	O	
1-6	-	$(	-	_	O	O	
1-7	Leipzig	NE	Leipzig	_	B-webanno.custom.LetterEntity_	B-PLACEmentioned	
1-8	,	$,	,	_	O	O	
1-9	2	CARD	2	_	B-webanno.custom.LetterEntity_	B-DATEletter	
1-10	.	$.	.	_	I-webanno.custom.LetterEntity_	I-DATEletter	
1-11	März	NN	März	_	I-webanno.custom.LetterEntity_	I-DATEletter	
1-12	1849	CARD	@card@	_	I-webanno.custom.LetterEntity_	I-DATEletter	
1-13	Künstlers	NN	Künstler	_	O	O	
1-14	finden	VVFIN	finden	_	O	O	
1-15	,	$,	,	_	O	O	
1-16	so	ADV	so	_	O	O	
1-17	soll	VMFIN	sollen	_	O	O	
1-18	es	PPER	es	_	O	O	
1-19	als	KOKOM	als	_	O	O	
1-20	Titelkupfer	NN	Titelkupfer	_	O	O	
1-21	vor	APPR	vor	_	O	O	
1-22	meine	PPOSAT	mein	_	O	O	
1-23	Osca	NE	<unknown>	_	O	O	
1-24	gestochen	VVPP	stechen	_	O	O	
1-25	werden	VAINF	werden	_	O	O	
1-26	zur	APPRART	zu	_	O	O	
1-27	Freude	NN	Freude	_	O	O	
1-28	der	ART	die	_	O	O	
1-29	Götter	NN	Gott	_	O	O	
1-30	und	KON	und	_	O	O	
1-31	Menschen	NN	Mensch	_	O	O	
1-32	,	$,	,	_	O	O	
1-33	aber	KON	aber	_	O	O	
1-34	wo	PWAV	wo	_	O	O	
1-35	sind	VAFIN	sein	_	O	O	
1-36	sie	PPER	sie	_	O	O	
1-37	hin	ADV	hin	_	O	O	
1-38	,	$,	,	_	O	O	
1-39	die	ART	die	_	O	O	
1-40	Züge	NN	Zug	_	O	O	
1-41	des	ART	die	_	O	O	
1-42	großen	ADJA	groß	_	O	O	
1-43	Genius	NE	Genius	_	O	O	
1-44	?	$.	?	_	O	O	

#id=2
#text=Daß es Dir leidlich geht, finde ich wunderlich, in-deß freut es mich um so mehr.
2-1	Daß	KOUS	dass	_	O	O	
2-2	es	PPER	es	_	O	O	
2-3	Dir	PPER	du	_	O	O	
2-4	leidlich	ADJD	leidlich	_	O	O	
2-5	geht	VVFIN	gehen	_	O	O	
2-6	,	$,	,	_	O	O	
2-7	finde	VVFIN	finden	_	O	O	
2-8	ich	PPER	ich	_	O	O	
2-9	wunderlich	ADJD	wunderlich	_	O	O	
2-10	,	$,	,	_	O	O	
2-11	in-deß	NN	<unknown>	_	O	O	
2-12	freut	VVFIN	freuen	_	O	O	
2-13	es	PPER	es	_	O	O	
2-14	mich	PRF	ich	_	O	O	
2-15	um	APPR	um	_	O	O	
2-16	so	ADV	so	_	O	O	
2-17	mehr	ADV	mehr	_	O	O	
2-18	.	$.	.	_	O	O	

#id=3
#text=Deine Organe sehe ich leider nicht, oder nur' in abgeleiteten Quellen Auszüge daraus, was seid Ihr toll 1 Wäre ich Papst, ich würde auch sagen: freßt euch auf bis nur die Schwänze noch sind (per la propagazione del genere umano) und leckt mich - .
3-1	Deine	PPOSAT	dein	_	O	O	
3-2	Organe	NN	Organ	_	O	O	
3-3	sehe	VVFIN	sehen	_	O	O	
3-4	ich	PPER	ich	_	O	O	
3-5	leider	ADV	leider	_	O	O	
3-6	nicht	PTKNEG	nicht	_	O	O	
3-7	,	$,	,	_	O	O	
3-8	oder	KON	oder	_	O	O	
3-9	nur	ADV	nur	_	O	O	
3-10	'	$(	'	_	O	O	
3-11	in	APPR	in	_	O	O	
3-12	abgeleiteten	ADJA	abgeleitet	_	O	O	
3-13	Quellen	NN	Quelle	_	O	O	
3-14	Auszüge	NN	Auszug	_	O	O	
3-15	daraus	PAV	daraus	_	O	O	
3-16	,	$,	,	_	O	O	
3-17	was	PWS	was	_	O	O	
3-18	seid	VAFIN	sein	_	O	O	
3-19	Ihr	PPER	sie	_	O	O	
3-20	toll	ADJD	toll	_	O	O	
3-21	1	CARD	1	_	O	O	
3-22	Wäre	VAFIN	sein	_	O	O	
3-23	ich	PPER	ich	_	O	O	
3-24	Papst	NN	Papst	_	O	O	
3-25	,	$,	,	_	O	O	
3-26	ich	PPER	ich	_	O	O	
3-27	würde	VAFIN	werden	_	O	O	
3-28	auch	ADV	auch	_	O	O	
3-29	sagen	VVINF	sagen	_	O	O	
3-30	:	$.	:	_	O	O	
3-31	freßt	VVFIN	fressen	_	O	O	
3-32	euch	PPER	ihr	_	O	O	
3-33	auf	PTKVZ	auf	_	O	O	
3-34	bis	KON	bis	_	O	O	
3-35	nur	ADV	nur	_	O	O	
3-36	die	ART	die	_	O	O	
3-37	Schwänze	NN	Schwanz	_	O	O	
3-38	noch	ADV	noch	_	O	O	
3-39	sind	VAFIN	sein	_	O	O	
3-40	(	$(	(	_	O	O	
3-41	per	APPR	per	_	O	O	
3-42	la	FM	la	_	O	O	
3-43	propagazione	NE	<unknown>	_	O	O	
3-44	del	NE	del	_	O	O	
3-45	genere	ADJA	<unknown>	_	O	O	
3-46	umano	NN	<unknown>	_	O	O	
3-47	)	$(	)	_	O	O	
3-48	und	KON	und	_	O	O	
3-49	leckt	VVFIN	lecken	_	O	O	
3-50	mich	PRF	ich	_	O	O	
3-51	-	$(	-	_	O	O	
3-52	.	$.	.	_	O	O	

#id=4
