# de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value  # webanno.custom.Tex | LayoutElement # webanno.custom.LetterEntity | entity_id | value
#id=1
#text=4 Gerhard an Braun Florenz, 25. März 1846 Notice das ich allernfalls in Art eines Thatsachenbüchleins und unter Ihren Namen es in Deutschland könne besorgen lassen.
1-1	4	CARD	4	_	O	O	
1-2	Gerhard	NE	Gerhard	_	B-webanno.custom.LetterEntity_	B-PERmentioned	
1-3	an	APPR	an	_	O	O	
1-4	Braun	NE	Braun	_	B-webanno.custom.LetterEntity_	B-PERaddressee	
1-5	Florenz	NE	Florenz	_	B-webanno.custom.LetterEntity_	B-PLACEfrom	
1-6	,	$,	,	_	O	O	
1-7	25	CARD	25	_	B-webanno.custom.LetterEntity_	B-DATEletter	
1-8	.	$.	.	_	I-webanno.custom.LetterEntity_	I-DATEletter	
1-9	März	NN	März	_	I-webanno.custom.LetterEntity_	I-DATEletter	
1-10	1846	CARD	@card@	_	I-webanno.custom.LetterEntity_	I-DATEletter	
1-11	Notice	VVFIN	<unknown>	_	O	O	
1-12	das	PDS	die	_	O	O	
1-13	ich	PPER	ich	_	O	O	
1-14	allernfalls	ADV	<unknown>	_	O	O	
1-15	in	APPR	in	_	O	O	
1-16	Art	NN	Art	_	O	O	
1-17	eines	ART	eine	_	O	O	
1-18	Thatsachenbüchleins	NN	<unknown>	_	O	O	
1-19	und	KON	und	_	O	O	
1-20	unter	APPR	unter	_	O	O	
1-21	Ihren	PPOSAT	ihr	_	O	O	
1-22	Namen	NN	Name	_	O	O	
1-23	es	PPER	es	_	O	O	
1-24	in	APPR	in	_	O	O	
1-25	Deutschland	NE	Deutschland	_	B-webanno.custom.LetterEntity_	B-PLACEmentioned	
1-26	könne	VMFIN	können	_	O	O	
1-27	besorgen	VVINF	besorgen	_	O	O	
1-28	lassen	VVINF	lassen	_	O	O	
1-29	.	$.	.	_	O	O	

#id=2
#text=Überhaupt bitte ich wenn Sie mir schreiben den zurückgelassenen Desiderienzettel einzusehen.
2-1	Überhaupt	ADV	überhaupt	_	O	O	
2-2	bitte	VVFIN	bitten	_	O	O	
2-3	ich	PPER	ich	_	O	O	
2-4	wenn	KOUS	wenn	_	O	O	
2-5	Sie	PPER	Sie	_	O	O	
2-6	mir	PPER	ich	_	O	O	
2-7	schreiben	VVFIN	schreiben	_	O	O	
2-8	den	ART	die	_	O	O	
2-9	zurückgelassenen	ADJA	zurückgelassen	_	O	O	
2-10	Desiderienzettel	NN	<unknown>	_	O	O	
2-11	einzusehen	VVIZU	einsehen	_	O	O	
2-12	.	$.	.	_	O	O	

#id=3
#text=Vergessen Sie mir auch Zeichnungen und Notiz Ihrer verkäuflichen Sculpturen nicht.
3-1	Vergessen	VVFIN	vergessen	_	O	O	
3-2	Sie	PPER	Sie	_	O	O	
3-3	mir	PRF	ich	_	O	O	
3-4	auch	ADV	auch	_	O	O	
3-5	Zeichnungen	NN	Zeichnung	_	O	O	
3-6	und	KON	und	_	O	O	
3-7	Notiz	NN	Notiz	_	O	O	
3-8	Ihrer	PPOSAT	ihr	_	O	O	
3-9	verkäuflichen	ADJA	verkäuflich	_	O	O	
3-10	Sculpturen	NN	<unknown>	_	O	O	
3-11	nicht	PTKNEG	nicht	_	O	O	
3-12	.	$.	.	_	O	O	

#id=4
#text=Was ich an Lanci schreibe lasse ich Ihnen offen zugehn; vielleicht ist es nicht übel eine Abschrift davon unter Obigem zurückzubehalten.
4-1	Was	PWS	was	_	O	O	
4-2	ich	PPER	ich	_	O	O	
4-3	an	APPR	an	_	O	O	
4-4	Lanci	NE	<unknown>	_	B-webanno.custom.LetterEntity_	B-PERmentioned	
4-5	schreibe	VVFIN	schreiben	_	O	O	
4-6	lasse	VVFIN	lassen	_	O	O	
4-7	ich	PPER	ich	_	O	O	
4-8	Ihnen	PPER	Sie	_	O	O	
4-9	offen	ADJD	offen	_	O	O	
4-10	zugehn	VVFIN	<unknown>	_	O	O	
4-11	;	$.	;	_	O	O	
4-12	vielleicht	ADV	vielleicht	_	O	O	
4-13	ist	VAFIN	sein	_	O	O	
4-14	es	PPER	es	_	O	O	
4-15	nicht	PTKNEG	nicht	_	O	O	
4-16	übel	ADJD	übel	_	O	O	
4-17	eine	ART	eine	_	O	O	
4-18	Abschrift	NN	Abschrift	_	O	O	
4-19	davon	PAV	davon	_	O	O	
4-20	unter	APPR	unter	_	O	O	
4-21	Obigem	NN	<unknown>	_	O	O	
4-22	zurückzubehalten	VVIZU	zurückbehalten	_	O	O	
4-23	.	$.	.	_	O	O	

#id=5
#text=Quer am Rande dazu bemerkt : Kann auch ungelesen verklebt an ihn abgehn, wenn Sie es vorziehen.
5-1	Quer	ADJD	quer	_	O	O	
5-2	am	APPRART	an	_	O	O	
5-3	Rande	NN	Rand	_	O	O	
5-4	dazu	PAV	dazu	_	O	O	
5-5	bemerkt	VVPP	bemerken	_	O	O	
5-6	:	$.	:	_	O	O	
5-7	Kann	VMFIN	können	_	O	O	
5-8	auch	ADV	auch	_	O	O	
5-9	ungelesen	ADJD	<unknown>	_	O	O	
5-10	verklebt	VVPP	verkleben	_	O	O	
5-11	an	APPR	an	_	O	O	
5-12	ihn	PPER	er	_	O	O	
5-13	abgehn	VVPP	<unknown>	_	O	O	
5-14	,	$,	,	_	O	O	
5-15	wenn	KOUS	wenn	_	O	O	
5-16	Sie	PPER	Sie	_	O	O	
5-17	es	PPER	es	_	O	O	
5-18	vorziehen	VVFIN	vorziehen	_	O	O	
5-19	.	$.	.	_	O	O	

#id=6
