# de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value  # webanno.custom.Tex | LayoutElement # webanno.custom.LetterEntity | entity_id | value
#id=1
#text=Verehrter Freund Lepsius an Henzen Stolberg am Harz, 7. September 1877 g. 12/9 77 r.
1-1	Verehrter	ADJA	verehrt	_	O	O	
1-2	Freund	NE	Freund	_	O	O	
1-3	Lepsius	NE	<unknown>	_	B-webanno.custom.LetterEntity_	B-PERmentioned	
1-4	an	APPR	an	_	O	O	
1-5	Henzen	NN	<unknown>	_	B-webanno.custom.LetterEntity_	B-PERaddressee	
1-6	Stolberg	NN	<unknown>	_	B-webanno.custom.LetterEntity_	B-PLACEfrom	
1-7	am	APPRART	an	_	O	O	
1-8	Harz	NN	Harz	_	B-webanno.custom.LetterEntity_	B-PLACEmentioned	
1-9	,	$,	,	_	O	O	
1-10	7	CARD	7	_	B-webanno.custom.LetterEntity_	B-DATEletter	
1-11	.	$.	.	_	I-webanno.custom.LetterEntity_	I-DATEletter	
1-12	September	NN	September	_	I-webanno.custom.LetterEntity_	I-DATEletter	
1-13	1877	CARD	@card@	_	I-webanno.custom.LetterEntity_	I-DATEletter	
1-14	g.	VVFIN	<unknown>	_	O	O	
1-15	12/9	CARD	@card@	_	B-webanno.custom.LetterEntity_	B-DATErecieved	
1-16	77	CARD	@card@	_	I-webanno.custom.LetterEntity_	I-DATErecieved	
1-17	r.	ADJA	<unknown>	_	O	O	

#id=2
#text=13/9 77 Stolberg am Harz d. 7. Sept.
2-1	13/9	CARD	@card@	_	B-webanno.custom.LetterEntity_	B-DATEanswered	
2-2	77	CARD	@card@	_	I-webanno.custom.LetterEntity_	I-DATEanswered	
2-3	Stolberg	NN	<unknown>	_	B-webanno.custom.LetterEntity_	B-PLACEfrom	
2-4	am	APPRART	an	_	O	O	
2-5	Harz	NN	Harz	_	O	O	
2-6	d.	ART	d.	_	O	O	
2-7	7	CARD	7	_	B-webanno.custom.LetterEntity_	B-DATEletter	
2-8	.	$.	.	_	I-webanno.custom.LetterEntity_	I-DATEletter	
2-9	Sept.	NE	<unknown>	_	I-webanno.custom.LetterEntity_	I-DATEletter	

#id=3
#text=1877.
3-1	1877	CARD	@card@	_	I-webanno.custom.LetterEntity_	I-DATEletter	
3-2	.	$.	.	_	O	O	

#id=4
