# de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value  # webanno.custom.Tex | LayoutElement # webanno.custom.LetterEntity | entity_id | value
#id=1
#text=74 6/111/53 Henzen an Gerhard 2 tenden Monumentes, als Programm.
1-1	74	CARD	74	_	O	O	
1-2	6/111/53	CARD	@card@	_	O	O	
1-3	Henzen	NN	<unknown>	_	B-webanno.custom.LetterEntity_	B-PERauthor	
1-4	an	APPR	an	_	O	O	
1-5	Gerhard	NE	Gerhard	_	B-webanno.custom.LetterEntity_	B-PERaddressee	
1-6	2	CARD	2	_	O	O	
1-7	tenden	ADJA	<unknown>	_	O	O	
1-8	Monumentes	NN	<unknown>	_	O	O	
1-9	,	$,	,	_	O	O	
1-10	als	KOKOM	als	_	O	O	
1-11	Programm	NN	Programm	_	O	O	
1-12	.	$.	.	_	O	O	

#id=2
#text=- Von der Gehaltssache sprach ich Ihnen bereits neulich.
2-1	-	$(	-	_	O	O	
2-2	Von	APPR	von	_	O	O	
2-3	der	ART	die	_	O	O	
2-4	Gehaltssache	NN	<unknown>	_	O	O	
2-5	sprach	VVFIN	sprechen	_	O	O	
2-6	ich	PPER	ich	_	O	O	
2-7	Ihnen	PPER	Sie	_	O	O	
2-8	bereits	ADV	bereits	_	O	O	
2-9	neulich	ADV	neulich	_	O	O	
2-10	.	$.	.	_	O	O	

#id=3
#text=Wenn auch Nichts weiter zu erla,ngen ist, ~o sehr wünschenswerth das auch wäre, so hoffe ich doch sehr auf Fixirung der Gehalte.
3-1	Wenn	KOUS	wenn	_	O	O	
3-2	auch	ADV	auch	_	O	O	
3-3	Nichts	PIAT	nichts	_	O	O	
3-4	weiter	ADJD	weit	_	O	O	
3-5	zu	PTKZU	zu	_	O	O	
3-6	erla,ngen	VVINF	<unknown>	_	O	O	
3-7	ist	VAFIN	sein	_	O	O	
3-8	,	$,	,	_	O	O	
3-9	~o	NN	<unknown>	_	O	O	
3-10	sehr	ADV	sehr	_	O	O	
3-11	wünschenswerth	VVFIN	<unknown>	_	O	O	
3-12	das	PDS	die	_	O	O	
3-13	auch	ADV	auch	_	O	O	
3-14	wäre	VAFIN	sein	_	O	O	
3-15	,	$,	,	_	O	O	
3-16	so	ADV	so	_	O	O	
3-17	hoffe	VVFIN	hoffen	_	O	O	
3-18	ich	PPER	ich	_	O	O	
3-19	doch	ADV	doch	_	O	O	
3-20	sehr	ADV	sehr	_	O	O	
3-21	auf	APPR	auf	_	O	O	
3-22	Fixirung	NN	<unknown>	_	O	O	
3-23	der	ART	die	_	O	O	
3-24	Gehalte	NN	Gehalt	_	O	O	
3-25	.	$.	.	_	O	O	

#id=4
#text=Mein Gehalt ist so gering, daß es wirklich traurig ist, jährlich nicht einmal den gesichert zu haben u. immer aufs Neue im Ungewissen zu sein.
4-1	Mein	PPOSAT	mein	_	O	O	
4-2	Gehalt	NN	Gehalt	_	O	O	
4-3	ist	VAFIN	sein	_	O	O	
4-4	so	ADV	so	_	O	O	
4-5	gering	ADJD	gering	_	O	O	
4-6	,	$,	,	_	O	O	
4-7	daß	KOUS	dass	_	O	O	
4-8	es	PPER	es	_	O	O	
4-9	wirklich	ADJD	wirklich	_	O	O	
4-10	traurig	ADJD	traurig	_	O	O	
4-11	ist	VAFIN	sein	_	O	O	
4-12	,	$,	,	_	O	O	
4-13	jährlich	ADJD	jährlich	_	O	O	
4-14	nicht	PTKNEG	nicht	_	O	O	
4-15	einmal	ADV	einmal	_	O	O	
4-16	den	PDS	die	_	O	O	
4-17	gesichert	VVPP	sichern	_	O	O	
4-18	zu	PTKZU	zu	_	O	O	
4-19	haben	VAINF	haben	_	O	O	
4-20	u.	APPR	um	_	O	O	
4-21	immer	ADV	immer	_	O	O	
4-22	aufs	APPRART	aufs	_	O	O	
4-23	Neue	NN	Neue	_	O	O	
4-24	im	APPRART	in	_	O	O	
4-25	Ungewissen	NN	Ungewisse	_	O	O	
4-26	zu	PTKZU	zu	_	O	O	
4-27	sein	VAINF	sein	_	O	O	
4-28	.	$.	.	_	O	O	

#id=5
#text=- Eine Zusammenstellung solcher Stempel kenne ich nicht.
5-1	-	$(	-	_	O	O	
5-2	Eine	ART	eine	_	O	O	
5-3	Zusammenstellung	NN	Zusammenstellung	_	O	O	
5-4	solcher	PIAT	solche	_	O	O	
5-5	Stempel	NN	Stempel	_	O	O	
5-6	kenne	VVFIN	kennen	_	O	O	
5-7	ich	PPER	ich	_	O	O	
5-8	nicht	PTKNEG	nicht	_	O	O	
5-9	.	$.	.	_	O	O	

#id=6
#text=Eine große Anzahl finden Sie bei Mommsen I.N.
6-1	Eine	ART	eine	_	O	O	
6-2	große	ADJA	groß	_	O	O	
6-3	Anzahl	NN	Anzahl	_	O	O	
6-4	finden	VVFIN	finden	_	O	O	
6-5	Sie	PPER	Sie	_	O	O	
6-6	bei	APPR	bei	_	O	O	
6-7	Mommsen	NN	<unknown>	_	B-webanno.custom.LetterEntity_	B-PERmentioned	
6-8	I.N.	NE	<unknown>	_	O	O	

#id=7
#text=- Es kommt aber auch kaum viel darauf an zu wißen, was die Alten damit gestempelt; sehr viele beziehn sich natürlich auf Ziegel.
7-1	-	$(	-	_	O	O	
7-2	Es	PPER	es	_	O	O	
7-3	kommt	VVFIN	kommen	_	O	O	
7-4	aber	ADV	aber	_	O	O	
7-5	auch	ADV	auch	_	O	O	
7-6	kaum	ADV	kaum	_	O	O	
7-7	viel	ADV	viel	_	O	O	
7-8	darauf	PAV	darauf	_	O	O	
7-9	an	APZR	an	_	O	O	
7-10	zu	PTKZU	zu	_	O	O	
7-11	wißen	ADJA	<unknown>	_	O	O	
7-12	,	$,	,	_	O	O	
7-13	was	PRELS	was	_	O	O	
7-14	die	ART	die	_	O	O	
7-15	Alten	NN	Alte	_	O	O	
7-16	damit	PAV	damit	_	O	O	
7-17	gestempelt	VVPP	stempeln	_	O	O	
7-18	;	$.	;	_	O	O	
7-19	sehr	ADV	sehr	_	O	O	
