# de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value  # webanno.custom.Tex | LayoutElement # webanno.custom.LetterEntity | entity_id | value
#id=1
#text=Gerhard an Braun Berlin, 21. April 1846 Roß sagt mir daß Brockhaus allernächst eine Kiste nach Rom sende; ich sende ihm dahin Archäologische Zeitung, ein Panofkasches Programm und rückgängig Ihre mir geliehene Zeichnung der Karlsruher Vase.
1-1	Gerhard	NE	Gerhard	_	B-webanno.custom.LetterEntity_	B-PERmentioned	
1-2	an	APPR	an	_	O	O	
1-3	Braun	NE	Braun	_	B-webanno.custom.LetterEntity_	B-PERaddressee	
1-4	Berlin	NE	Berlin	_	B-webanno.custom.LetterEntity_	B-PLACEfrom	
1-5	,	$,	,	_	O	O	
1-6	21	CARD	21	_	B-webanno.custom.LetterEntity_	B-DATEletter	
1-7	.	$.	.	_	I-webanno.custom.LetterEntity_	I-DATEletter	
1-8	April	NN	April	_	I-webanno.custom.LetterEntity_	I-DATEletter	
1-9	1846	CARD	@card@	_	I-webanno.custom.LetterEntity_	I-DATEletter	
1-10	Roß	NN	Ross	_	B-webanno.custom.LetterEntity_	B-PERmentioned	
1-11	sagt	VVFIN	sagen	_	O	O	
1-12	mir	PPER	ich	_	O	O	
1-13	daß	KOUS	dass	_	O	O	
1-14	Brockhaus	NN	Brockhaus	_	B-webanno.custom.LetterEntity_	B-PERmentioned	
1-15	allernächst	ADV	<unknown>	_	O	O	
1-16	eine	ART	eine	_	O	O	
1-17	Kiste	NN	Kiste	_	O	O	
1-18	nach	APPR	nach	_	O	O	
1-19	Rom	NE	Rom	_	B-webanno.custom.LetterEntity_	B-PLACEmentioned	
1-20	sende	VVFIN	senden	_	O	O	
1-21	;	$.	;	_	O	O	
1-22	ich	PPER	ich	_	O	O	
1-23	sende	VVFIN	senden	_	O	O	
1-24	ihm	PPER	er	_	O	O	
1-25	dahin	PAV	dahin	_	O	O	
1-26	Archäologische	ADJA	archäologisch	_	O	O	
1-27	Zeitung	NN	Zeitung	_	O	O	
1-28	,	$,	,	_	O	O	
1-29	ein	ART	eine	_	O	O	
1-30	Panofkasches	NN	<unknown>	_	O	O	
1-31	Programm	NN	Programm	_	O	O	
1-32	und	KON	und	_	O	O	
1-33	rückgängig	ADJD	rückgängig	_	O	O	
1-34	Ihre	PPOSAT	ihr	_	O	O	
1-35	mir	PPER	ich	_	O	O	
1-36	geliehene	ADJA	geliehen	_	O	O	
1-37	Zeichnung	NN	Zeichnung	_	O	O	
1-38	der	ART	die	_	O	O	
1-39	Karlsruher	ADJA	Karlsruher	_	B-webanno.custom.LetterEntity_	B-OBJ	
1-40	Vase	NN	Vase	_	I-webanno.custom.LetterEntity_	I-OBJ	
1-41	.	$.	.	_	O	O	

#id=2
#text=Auch möchte ich die Circe-Vase (Lekytos f. n. vom Jahr 1833) zur Restauration Ihnen anempfehlen.
2-1	Auch	ADV	auch	_	O	O	
2-2	möchte	VMFIN	mögen	_	O	O	
2-3	ich	PPER	ich	_	O	O	
2-4	die	ART	die	_	O	O	
2-5	Circe-Vase	NN	<unknown>	_	B-webanno.custom.LetterEntity_	B-OBJ	
2-6	(	$(	(	_	O	O	
2-7	Lekytos	NN	<unknown>	_	O	O	
2-8	f.	APPR	f.	_	O	O	
2-9	n.	APPR	n.	_	O	O	
2-10	vom	APPRART	von	_	O	O	
2-11	Jahr	NN	Jahr	_	B-webanno.custom.LetterEntity_	B-DATEmentioned	
2-12	1833	CARD	@card@	_	I-webanno.custom.LetterEntity_	I-DATEmentioned	
2-13	)	$(	)	_	O	O	
2-14	zur	APPRART	zu	_	O	O	
2-15	Restauration	NN	Restauration	_	O	O	
2-16	Ihnen	PPER	Sie	_	O	O	
2-17	anempfehlen	VVINF	anempfehlen	_	O	O	
2-18	.	$.	.	_	O	O	

