# de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value  # webanno.custom.Tex | LayoutElement # webanno.custom.LetterEntity | entity_id | value
#id=1
#text=94 A. di Dir.
1-1	94	CARD	@card@	_	O	O	
1-2	A.	APPRART	am	_	O	O	
1-3	di	NE	di	_	O	O	
1-4	Dir.	NN	Dir.	_	O	O	

#id=2
#text=Perfun D. Henzen weijr Freund.
2-1	Perfun	NE	<unknown>	_	O	O	
2-2	D.	NE	D.	_	B-webanno.custom.LetterEntity_	B-PERmentioned	
2-3	Henzen	NN	<unknown>	_	I-webanno.custom.LetterEntity_	I-PERmentioned	
2-4	weijr	NE	<unknown>	_	O	O	
2-5	Freund	NE	Freund	_	O	O	
2-6	.	$.	.	_	O	O	

#id=3
#text=Gerhard an Henzen Ber1in 11/V/1850 g. 25/V 50 r. 30/V 50 Berlin 11 Mai 50 Obwohl auch heute meiner vor wenig Tagen an Sie ergangene Inschrift wenig hinzuzufligen ist, so will ich doch den anhangenden Brief an Ihre liebe Frau lieber bald flott machen und liberdies nicht unterlassen den beliebigen Eintausch der ~truria marittima gegen ein Equivalent meiner Autorschaft, worliber ich neulich an Braun schrieb auch Ihnen besonder~mpfehlen.
3-1	Gerhard	NE	Gerhard	_	B-webanno.custom.LetterEntity_	B-PERauthor	
3-2	an	APPR	an	_	O	O	
3-3	Henzen	NN	<unknown>	_	B-webanno.custom.LetterEntity_	B-PERmentioned	
3-4	Ber1in	NE	<unknown>	_	O	O	
3-5	11/V/1850	CARD	<unknown>	_	O	O	
3-6	g.	ADJA	<unknown>	_	O	O	
3-7	25/V	NE	<unknown>	_	B-webanno.custom.LetterEntity_	B-DATErecieved	
3-8	50	CARD	50	_	I-webanno.custom.LetterEntity_	I-DATErecieved	
3-9	r.	ADJA	<unknown>	_	O	O	
3-10	30/V	NE	<unknown>	_	B-webanno.custom.LetterEntity_	B-DATEanswered	
3-11	50	CARD	50	_	I-webanno.custom.LetterEntity_	I-DATEanswered	
3-12	Berlin	NE	Berlin	_	B-webanno.custom.LetterEntity_	B-PLACEfrom	
3-13	11	CARD	11	_	B-webanno.custom.LetterEntity_	B-DATEletter	
3-14	Mai	NN	Mai	_	I-webanno.custom.LetterEntity_	I-DATEletter	
3-15	50	CARD	50	_	I-webanno.custom.LetterEntity_	I-DATEletter	
3-16	Obwohl	KOUS	obwohl	_	O	O	
3-17	auch	ADV	auch	_	O	O	
3-18	heute	ADV	heute	_	O	O	
3-19	meiner	PPOSAT	mein	_	O	O	
3-20	vor	APPR	vor	_	O	O	
3-21	wenig	PIAT	wenige	_	O	O	
3-22	Tagen	NN	Tag	_	O	O	
3-23	an	APPR	an	_	O	O	
3-24	Sie	PPER	Sie	_	O	O	
3-25	ergangene	ADJA	ergangen	_	O	O	
3-26	Inschrift	NN	Inschrift	_	O	O	
3-27	wenig	ADV	wenig	_	O	O	
3-28	hinzuzufligen	ADJD	<unknown>	_	O	O	
3-29	ist	VAFIN	sein	_	O	O	
3-30	,	$,	,	_	O	O	
3-31	so	ADV	so	_	O	O	
3-32	will	VMFIN	wollen	_	O	O	
3-33	ich	PPER	ich	_	O	O	
3-34	doch	ADV	doch	_	O	O	
3-35	den	ART	die	_	O	O	
3-36	anhangenden	ADJA	<unknown>	_	O	O	
3-37	Brief	NN	Brief	_	O	O	
3-38	an	APPR	an	_	O	O	
3-39	Ihre	PPOSAT	ihr	_	O	O	
3-40	liebe	ADJA	lieb	_	O	O	
3-41	Frau	NN	Frau	_	O	O	
3-42	lieber	ADJD	lieb	_	O	O	
3-43	bald	ADV	bald	_	O	O	
3-44	flott	ADJD	flott	_	O	O	
3-45	machen	VVINF	machen	_	O	O	
3-46	und	KON	und	_	O	O	
3-47	liberdies	ADJD	<unknown>	_	O	O	
3-48	nicht	PTKNEG	nicht	_	O	O	
3-49	unterlassen	VVFIN	unterlassen	_	O	O	
3-50	den	ART	die	_	O	O	
3-51	beliebigen	ADJA	beliebig	_	O	O	
3-52	Eintausch	NN	Eintausch	_	O	O	
3-53	der	ART	die	_	O	O	
3-54	~truria	NN	<unknown>	_	O	O	
3-55	marittima	ADJD	<unknown>	_	O	O	
3-56	gegen	APPR	gegen	_	O	O	
3-57	ein	ART	eine	_	O	O	
3-58	Equivalent	NN	<unknown>	_	O	O	
3-59	meiner	PPOSAT	mein	_	O	O	
3-60	Autorschaft	NN	Autorschaft	_	O	O	
3-61	,	$,	,	_	O	O	
3-62	worliber	VVFIN	<unknown>	_	O	O	
3-63	ich	PPER	ich	_	O	O	
3-64	neulich	ADV	neulich	_	O	O	
3-65	an	APPR	an	_	O	O	
3-66	Braun	NE	Braun	_	B-webanno.custom.LetterEntity_	B-PERmentioned	
3-67	schrieb	VVFIN	schreiben	_	O	O	
3-68	auch	ADV	auch	_	O	O	
3-69	Ihnen	PPER	Sie	_	O	O	
3-70	besonder~mpfehlen	VVINF	<unknown>	_	O	O	
3-71	.	$.	.	_	O	O	

#id=4
#text=Es wird eine gute Gelegenheit sein die längst bei Canina ausstehenden Exemplare, zu deren Realisation bei Borghese doch jetzt gewiß keine Aussicht ist, bei dieser Gelegenheit entweder zu verwerthen oder zurlickzuziehen, wobei ich jedoch ausdrlicklich be~erke daß ich l=i 1M';)J}r_1e,IJ.V~c.I.J\'I~ das Velinexemplar der Aftse~.
4-1	Es	PPER	es	_	O	O	
4-2	wird	VAFIN	werden	_	O	O	
4-3	eine	ART	eine	_	O	O	
4-4	gute	ADJA	gut	_	O	O	
4-5	Gelegenheit	NN	Gelegenheit	_	O	O	
4-6	sein	VAINF	sein	_	O	O	
4-7	die	PRELS	die	_	O	O	
4-8	längst	ADV	längst	_	O	O	
4-9	bei	APPR	bei	_	O	O	
4-10	Canina	NE	<unknown>	_	B-webanno.custom.LetterEntity_	B-PERmentioned	
4-11	ausstehenden	ADJA	ausstehend	_	O	O	
4-12	Exemplare	NN	Exemplar	_	O	O	
4-13	,	$,	,	_	O	O	
4-14	zu	APPR	zu	_	O	O	
4-15	deren	PRELAT	die	_	O	O	
4-16	Realisation	NN	Realisation	_	O	O	
4-17	bei	APPR	bei	_	O	O	
4-18	Borghese	NN	<unknown>	_	B-webanno.custom.LetterEntity_	B-PERmentioned	
4-19	doch	ADV	doch	_	O	O	
4-20	jetzt	ADV	jetzt	_	O	O	
4-21	gewiß	ADJD	gewiss	_	O	O	
4-22	keine	PIAT	keine	_	O	O	
4-23	Aussicht	NN	Aussicht	_	O	O	
4-24	ist	VAFIN	sein	_	O	O	
4-25	,	$,	,	_	O	O	
4-26	bei	APPR	bei	_	O	O	
4-27	dieser	PDAT	dies	_	O	O	
4-28	Gelegenheit	NN	Gelegenheit	_	O	O	
4-29	entweder	KON	entweder	_	O	O	
4-30	zu	APPR	zu	_	O	O	
4-31	verwerthen	NE	<unknown>	_	O	O	
4-32	oder	KON	oder	_	O	O	
4-33	zurlickzuziehen	VVFIN	<unknown>	_	O	O	
4-34	,	$,	,	_	O	O	
4-35	wobei	PWAV	wobei	_	O	O	
4-36	ich	PPER	ich	_	O	O	
4-37	jedoch	ADV	jedoch	_	O	O	
4-38	ausdrlicklich	ADJD	<unknown>	_	O	O	
4-39	be~erke	NN	<unknown>	_	O	O	
4-40	daß	KOUS	dass	_	O	O	
4-41	ich	PPER	ich	_	O	O	
4-42	l=i	NN	<unknown>	_	O	O	
4-43	1M	NE	<unknown>	_	O	O	
4-44	'	$(	'	_	O	O	
4-45	;	$.	;	_	O	O	
4-46	)J}r_1e,IJ.V~c.I.J\'I~	NN	<unknown>	_	O	O	
4-47	das	ART	die	_	O	O	
4-48	Velinexemplar	NN	<unknown>	_	O	O	
4-49	der	ART	die	_	O	O	
4-50	Aftse~	NE	<unknown>	_	O	O	
4-51	.	$.	.	_	O	O	

#id=5
#text=Vas.
5-1	Vas	NE	<unknown>	_	O	O	
5-2	.	$.	.	_	O	O	

#id=6
#text=H.
6-1	H.	NE	H.	_	O	O	

#id=7
#text=1.2.
7-1	1.2	CARD	@card@	_	O	O	
7-2	.	$.	.	_	O	O	

#id=8
#text=( Theil 3 fehlt dazu ) am liebsten zurückwünsche und dagegen mit den sehr ~genfälligen Apul-Vasenbildern in 1 oder mehr Exemplaren T~I\<-k<.. ( nöthigenfalls auch von hier aus) so wie mit ~schalen ,Jt, x gern zu Dienste stehe.
8-1	(	$(	(	_	O	O	
8-2	Theil	NN	<unknown>	_	O	O	
8-3	3	CARD	3	_	O	O	
8-4	fehlt	VVFIN	fehlen	_	O	O	
8-5	dazu	PAV	dazu	_	O	O	
8-6	)	$(	)	_	O	O	
8-7	am	APPRART	an	_	O	O	
8-8	liebsten	ADJA	lieb	_	O	O	
8-9	zurückwünsche	NN	<unknown>	_	O	O	
8-10	und	KON	und	_	O	O	
8-11	dagegen	PAV	dagegen	_	O	O	
8-12	mit	APPR	mit	_	O	O	
8-13	den	ART	die	_	O	O	
8-14	sehr	ADV	sehr	_	O	O	
8-15	~genfälligen	ADJA	<unknown>	_	O	O	
8-16	Apul-Vasenbildern	NN	<unknown>	_	O	O	
8-17	in	APPR	in	_	O	O	
8-18	1	CARD	1	_	O	O	
8-19	oder	KON	oder	_	O	O	
8-20	mehr	PIAT	mehr	_	O	O	
8-21	Exemplaren	NN	Exemplar	_	O	O	
8-22	T~I\<-k<.	NE	<unknown>	_	O	O	
8-23	.	$.	.	_	O	O	
8-24	(	$(	(	_	O	O	
8-25	nöthigenfalls	NN	<unknown>	_	O	O	
8-26	auch	ADV	auch	_	O	O	
8-27	von	APPR	von	_	O	O	
8-28	hier	ADV	hier	_	O	O	
8-29	aus	APZR	aus	_	O	O	
8-30	)	$(	)	_	O	O	
8-31	so	ADV	so	_	O	O	
8-32	wie	KOKOM	wie	_	O	O	
8-33	mit	APPR	mit	_	O	O	
8-34	~schalen	NN	<unknown>	_	O	O	
8-35	,Jt	ADJD	<unknown>	_	O	O	
8-36	,	$,	,	_	O	O	
8-37	x	FM	x	_	O	O	
8-38	gern	ADV	gern	_	O	O	
8-39	zu	APPR	zu	_	O	O	
8-40	Dienste	NN	Dienst	_	O	O	
8-41	stehe	VVFIN	stehen	_	O	O	
8-42	.	$.	.	_	O	O	
