# de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value  # webanno.custom.Tex | LayoutElement # webanno.custom.LetterEntity | entity_id | value
#id=1
#text=525 3 Lepsius an Renzen Berlin, 8. Dezember 1872 re Anordnungen unverändert aufgenommen haben, nur mit der Ausnahme, daß wir die Gehaltspositionen so aufgenommen hatten, wie wir sie proponirt hatten, was sich nun für 1873 wenigstens, um 400 r verringert.
1-1	525	CARD	525	_	O	O	
1-2	3	CARD	3	_	O	O	
1-3	Lepsius	NN	<unknown>	_	B-webanno.custom.LetterEntity_	B-PERauthor	
1-4	an	APPR	an	_	O	O	
1-5	Renzen	NN	<unknown>	_	B-webanno.custom.LetterEntity_	B-PERaddressee	
1-6	Berlin	NE	Berlin	_	B-webanno.custom.LetterEntity_	B-PLACEfrom	
1-7	,	$,	,	_	O	O	
1-8	8	CARD	8	_	B-webanno.custom.LetterEntity_	B-DATEletter	
1-9	.	$.	.	_	I-webanno.custom.LetterEntity_	I-DATEletter	
1-10	Dezember	NN	Dezember	_	I-webanno.custom.LetterEntity_	I-DATEletter	
1-11	1872	CARD	@card@	_	I-webanno.custom.LetterEntity_	I-DATEletter	
1-12	re	ADJA	<unknown>	_	O	O	
1-13	Anordnungen	NN	Anordnung	_	O	O	
1-14	unverändert	ADJD	unverändert	_	O	O	
1-15	aufgenommen	VVPP	aufnehmen	_	O	O	
1-16	haben	VAFIN	haben	_	O	O	
1-17	,	$,	,	_	O	O	
1-18	nur	ADV	nur	_	O	O	
1-19	mit	APPR	mit	_	O	O	
1-20	der	ART	die	_	O	O	
1-21	Ausnahme	NN	Ausnahme	_	O	O	
1-22	,	$,	,	_	O	O	
1-23	daß	KOUS	dass	_	O	O	
1-24	wir	PPER	wir	_	O	O	
1-25	die	ART	die	_	O	O	
1-26	Gehaltspositionen	NN	<unknown>	_	O	O	
1-27	so	ADV	so	_	O	O	
1-28	aufgenommen	VVPP	aufnehmen	_	O	O	
1-29	hatten	VAFIN	haben	_	O	O	
1-30	,	$,	,	_	O	O	
1-31	wie	KOUS	wie	_	O	O	
1-32	wir	PPER	wir	_	O	O	
1-33	sie	PPER	sie	_	O	O	
1-34	proponirt	ADJD	<unknown>	_	O	O	
1-35	hatten	VAFIN	haben	_	O	O	
1-36	,	$,	,	_	O	O	
1-37	was	PRELS	was	_	O	O	
1-38	sich	PRF	sich	_	O	O	
1-39	nun	ADV	nun	_	O	O	
1-40	für	APPR	für	_	O	O	
1-41	1873	CARD	1873	_	B-webanno.custom.LetterEntity_	B-DATEmentioned	
1-42	wenigstens	ADV	wenigstens	_	O	O	
1-43	,	$,	,	_	O	O	
1-44	um	APPR	um	_	O	O	
1-45	400	CARD	400	_	O	O	
1-46	r	NE	r	_	O	O	
1-47	verringert	VVPP	verringern	_	O	O	
1-48	.	$.	.	_	O	O	

#id=2
#text=Dagegen glaube ich, daß Sie die Mühe der Übersetzung der Lire in Thaler sich wohl ersparen können; das kann die Kalkulatur thun, oder muß dies erst ausdrücklich in bestimmten Formen verlangen.
2-1	Dagegen	PAV	dagegen	_	O	O	
2-2	glaube	VVFIN	glauben	_	O	O	
2-3	ich	PPER	ich	_	O	O	
2-4	,	$,	,	_	O	O	
2-5	daß	KOUS	dass	_	O	O	
2-6	Sie	PPER	Sie	_	O	O	
2-7	die	ART	die	_	O	O	
2-8	Mühe	NN	Mühe	_	O	O	
2-9	der	ART	die	_	O	O	
2-10	Übersetzung	NN	Übersetzung	_	O	O	
2-11	der	ART	die	_	O	O	
2-12	Lire	NN	Lira	_	O	O	
2-13	in	APPR	in	_	O	O	
2-14	Thaler	NE	<unknown>	_	O	O	
2-15	sich	PRF	sich	_	O	O	
2-16	wohl	ADV	wohl	_	O	O	
2-17	ersparen	VVINF	ersparen	_	O	O	
2-18	können	VMFIN	können	_	O	O	
2-19	;	$.	;	_	O	O	
2-20	das	PDS	die	_	O	O	
2-21	kann	VMFIN	können	_	O	O	
2-22	die	ART	die	_	O	O	
2-23	Kalkulatur	NN	<unknown>	_	O	O	
2-24	thun	NE	<unknown>	_	O	O	
2-25	,	$,	,	_	O	O	
2-26	oder	KON	oder	_	O	O	
2-27	muß	VMFIN	müssen	_	O	O	
2-28	dies	PDS	dies	_	O	O	
2-29	erst	ADV	erst	_	O	O	
2-30	ausdrücklich	ADJD	ausdrücklich	_	O	O	
2-31	in	APPR	in	_	O	O	
