# de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value  # webanno.custom.Tex | LayoutElement # webanno.custom.LetterEntity | entity_id | value
#id=1
#text=92 2 Lepsius an Henzen Berlin, 19. Februar 1874 Sie verweisen auf Postanweisungen, die ja meines Wissens nicht nach Italien eingerichtet sind.
1-1	92	CARD	92	_	O	O	
1-2	2	CARD	2	_	O	O	
1-3	Lepsius	NN	<unknown>	_	B-webanno.custom.LetterEntity_	B-PERauthor	
1-4	an	APPR	an	_	O	O	
1-5	Henzen	NN	<unknown>	_	B-webanno.custom.LetterEntity_	B-PERaddressee	
1-6	Berlin	NE	Berlin	_	B-webanno.custom.LetterEntity_	B-PLACEfrom	
1-7	,	$,	,	_	O	O	
1-8	19	CARD	19	_	B-webanno.custom.LetterEntity_	B-DATEletter	
1-9	.	$.	.	_	I-webanno.custom.LetterEntity_	I-DATEletter	
1-10	Februar	NN	Februar	_	I-webanno.custom.LetterEntity_	I-DATEletter	
1-11	1874	CARD	@card@	_	I-webanno.custom.LetterEntity_	I-DATEletter	
1-12	Sie	PPER	Sie	_	O	O	
1-13	verweisen	VVFIN	verweisen	_	O	O	
1-14	auf	APPR	auf	_	O	O	
1-15	Postanweisungen	NN	Postanweisung	_	O	O	
1-16	,	$,	,	_	O	O	
1-17	die	PRELS	die	_	O	O	
1-18	ja	ADV	ja	_	O	O	
1-19	meines	PPOSAT	mein	_	O	O	
1-20	Wissens	NN	Wissen	_	O	O	
1-21	nicht	PTKNEG	nicht	_	O	O	
1-22	nach	APPR	nach	_	O	O	
1-23	Italien	NE	Italien	_	B-webanno.custom.LetterEntity_	B-PLACEmentioned	
1-24	eingerichtet	VVPP	einrichten	_	O	O	
1-25	sind	VAFIN	sein	_	O	O	
1-26	.	$.	.	_	O	O	

#id=2
#text=Schreiben Sie mir Näheres über Ihre Wünsche.
2-1	Schreiben	VVFIN	schreiben	_	O	O	
2-2	Sie	PPER	Sie	_	O	O	
2-3	mir	PRF	ich	_	O	O	
2-4	Näheres	NN	Nähere	_	O	O	
2-5	über	APPR	über	_	O	O	
2-6	Ihre	PPOSAT	ihr	_	O	O	
2-7	Wünsche	NN	Wunsch	_	O	O	
2-8	.	$.	.	_	O	O	

#id=3
#text=Mir schien die Verrechnung mit Asher gerade recht bequem.
3-1	Mir	PPER	ich	_	O	O	
3-2	schien	VVFIN	scheinen	_	O	O	
3-3	die	ART	die	_	O	O	
3-4	Verrechnung	NN	Verrechnung	_	O	O	
3-5	mit	APPR	mit	_	O	O	
3-6	Asher	NE	<unknown>	_	B-webanno.custom.LetterEntity_	B-PERmentioned	
3-7	gerade	ADV	gerade	_	O	O	
3-8	recht	ADJD	recht	_	O	O	
3-9	bequem	ADJD	bequem	_	O	O	
3-10	.	$.	.	_	O	O	

#id=4
#text=Herzlich Ihr R Lepsius
4-1	Herzlich	ADJD	herzlich	_	O	O	
4-2	Ihr	PPOSAT	ihr	_	O	O	
4-3	R	NN	R	_	B-webanno.custom.LetterEntity_	B-PERauthor	
4-4	Lepsius	NE	<unknown>	_	B-webanno.custom.LetterEntity_	B-PERmentioned	

