# de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value  # webanno.custom.Tex | LayoutElement # webanno.custom.LetterEntity | entity_id | value
#id=1
#text=Mommsen an Brunn Charlottenburg 15. Dezember 1890 Lieber Freund, Hier ist für die Conferenz alles geordnet, ich bin an der Akademie gewählt, sonst kommen von Consrgynski (Gern.
1-1	Mommsen	NN	<unknown>	_	B-webanno.custom.LetterEntity_	B-PERmentioned	
1-2	an	APPR	an	_	O	O	
1-3	Brunn	NN	Brunn	_	B-webanno.custom.LetterEntity_	B-PERaddressee	
1-4	Charlottenburg	NE	Charlottenburg	_	B-webanno.custom.LetterEntity_	B-PLACEfrom	
1-5	15	CARD	15	_	B-webanno.custom.LetterEntity_	B-DATEletter	
1-6	.	$.	.	_	I-webanno.custom.LetterEntity_	I-DATEletter	
1-7	Dezember	NN	Dezember	_	I-webanno.custom.LetterEntity_	I-DATEletter	
1-8	1890	CARD	1890	_	I-webanno.custom.LetterEntity_	I-DATEletter	
1-9	Lieber	ADJA	lieb	_	O	O	
1-10	Freund	NN	Freund	_	O	O	
1-11	,	$,	,	_	O	O	
1-12	Hier	ADV	hier	_	O	O	
1-13	ist	VAFIN	sein	_	O	O	
1-14	für	APPR	für	_	O	O	
1-15	die	ART	die	_	O	O	
1-16	Conferenz	NN	<unknown>	_	O	O	
1-17	alles	PIS	alle	_	O	O	
1-18	geordnet	VVPP	ordnen	_	O	O	
1-19	,	$,	,	_	O	O	
1-20	ich	PPER	ich	_	O	O	
1-21	bin	VAFIN	sein	_	O	O	
1-22	an	APPR	an	_	O	O	
1-23	der	ART	die	_	O	O	
1-24	Akademie	NN	Akademie	_	B-webanno.custom.LetterEntity_	B-ORGmentioned	
1-25	gewählt	VVPP	wählen	_	O	O	
1-26	,	$,	,	_	O	O	
1-27	sonst	ADV	sonst	_	O	O	
1-28	kommen	VVFIN	kommen	_	O	O	
1-29	von	APPR	von	_	O	O	
1-30	Consrgynski	NN	<unknown>	_	B-webanno.custom.LetterEntity_	B-PERmentioned	
1-31	(	$(	(	_	O	O	
1-32	Gern	NE	Gern	_	O	O	
1-33	.	$.	.	_	O	O	

#id=2
#text=Stab) und Hissen aus Bonn* Die Aufforderungen an die vier süddeutschen Regierungen sind aus unserem Minist, am 6. an das Auswärtige Amt gegangen und hoffentlich jetzt in München, wenn die Diplomaten=Briefträgerei die Dinge nicht verschleppt* Ich soll Dich speciell bitten die Wahl der Münchner Akademie rechtzeitig zu bewirken; sollte sie die officielle Aufforderung noch nicht haben, so wirst Du schon bewirken können, daß sie vorher eventuell wählt.
2-1	Stab	NN	Stab	_	O	O	
2-2	)	$(	)	_	O	O	
2-3	und	KON	und	_	O	O	
2-4	Hissen	NN	Hissen	_	O	O	
2-5	aus	APPR	aus	_	O	O	
2-6	Bonn*	NN	<unknown>	_	O	O	
2-7	Die	ART	die	_	O	O	
2-8	Aufforderungen	NN	Aufforderung	_	O	O	
2-9	an	APPR	an	_	O	O	
2-10	die	ART	die	_	O	O	
2-11	vier	CARD	vier	_	O	O	
2-12	süddeutschen	ADJA	süddeutsch	_	O	O	
2-13	Regierungen	NN	Regierung	_	O	O	
2-14	sind	VAFIN	sein	_	O	O	
2-15	aus	APPR	aus	_	O	O	
2-16	unserem	PPOSAT	unser	_	O	O	
2-17	Minist	NN	<unknown>	_	O	O	
2-18	,	$,	,	_	O	O	
2-19	am	APPRART	an	_	O	O	
2-20	6	CARD	6	_	O	O	
2-21	.	$.	.	_	O	O	
2-22	an	APPR	an	_	O	O	
2-23	das	ART	die	_	O	O	
2-24	Auswärtige	ADJA	auswärtig	_	O	O	
2-25	Amt	NN	Amt	_	O	O	
2-26	gegangen	VVPP	gehen	_	O	O	
2-27	und	KON	und	_	O	O	
2-28	hoffentlich	ADV	hoffentlich	_	O	O	
2-29	jetzt	ADV	jetzt	_	O	O	
2-30	in	APPR	in	_	O	O	
2-31	München	NE	München	_	B-webanno.custom.LetterEntity_	B-PLACEmentioned	
2-32	,	$,	,	_	O	O	
2-33	wenn	KOUS	wenn	_	O	O	
2-34	die	ART	die	_	O	O	
2-35	Diplomaten=Briefträgerei	NN	<unknown>	_	O	O	
2-36	die	ART	die	_	O	O	
2-37	Dinge	NN	Ding	_	O	O	
2-38	nicht	PTKNEG	nicht	_	O	O	
2-39	verschleppt*	ADJD	<unknown>	_	O	O	
2-40	Ich	PPER	ich	_	O	O	
2-41	soll	VMFIN	sollen	_	O	O	
2-42	Dich	PPER	du	_	O	O	
2-43	speciell	ADJD	<unknown>	_	O	O	
2-44	bitten	VVFIN	bitten	_	O	O	
2-45	die	ART	die	_	O	O	
2-46	Wahl	NN	Wahl	_	O	O	
2-47	der	ART	die	_	O	O	
2-48	Münchner	ADJA	Münchner	_	O	O	
2-49	Akademie	NN	Akademie	_	O	O	
2-50	rechtzeitig	ADJD	rechtzeitig	_	O	O	
2-51	zu	PTKZU	zu	_	O	O	
2-52	bewirken	VVINF	bewirken	_	O	O	
2-53	;	$.	;	_	O	O	
2-54	sollte	VMFIN	sollen	_	O	O	
2-55	sie	PPER	sie	_	O	O	
2-56	die	ART	die	_	O	O	
2-57	officielle	ADJA	<unknown>	_	O	O	
2-58	Aufforderung	NN	Aufforderung	_	O	O	
2-59	noch	ADV	noch	_	O	O	
2-60	nicht	PTKNEG	nicht	_	O	O	
2-61	haben	VAINF	haben	_	O	O	
2-62	,	$,	,	_	O	O	
2-63	so	ADV	so	_	O	O	
2-64	wirst	VAFIN	werden	_	O	O	
2-65	Du	PPER	du	_	O	O	
2-66	schon	ADV	schon	_	O	O	
2-67	bewirken	VVINF	bewirken	_	O	O	
2-68	können	VMINF	können	_	O	O	
2-69	,	$,	,	_	O	O	
2-70	daß	KOUS	dass	_	O	O	
2-71	sie	PPER	sie	_	O	O	
2-72	vorher	ADV	vorher	_	O	O	
2-73	eventuell	ADJD	eventuell	_	O	O	
2-74	wählt	VVFIN	wählen	_	O	O	
