# de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value  # webanno.custom.Tex | LayoutElement # webanno.custom.LetterEntity | entity_id | value
#id=1
#text=2 llelbig an Henzen Achern, 31. August 1873 In Straßburg ist gegenwärtig nur noch Studemund.
1-1	2	CARD	2	_	O	O	
1-2	llelbig	NN	<unknown>	_	O	O	
1-3	an	APPR	an	_	O	O	
1-4	Henzen	NN	<unknown>	_	B-webanno.custom.LetterEntity_	B-PERmentioned	
1-5	Achern	VVFIN	<unknown>	_	O	O	
1-6	,	$,	,	_	O	O	
1-7	31	CARD	31	_	B-webanno.custom.LetterEntity_	B-DATEletter	
1-8	.	$.	.	_	I-webanno.custom.LetterEntity_	I-DATEletter	
1-9	August	NN	August	_	I-webanno.custom.LetterEntity_	I-DATEletter	
1-10	1873	CARD	1873	_	I-webanno.custom.LetterEntity_	I-DATEletter	
1-11	In	APPR	in	_	O	O	
1-12	Straßburg	NE	Straßburg	_	B-webanno.custom.LetterEntity_	B-PLACEmentioned	
1-13	ist	VAFIN	sein	_	O	O	
1-14	gegenwärtig	ADJD	gegenwärtig	_	O	O	
1-15	nur	ADV	nur	_	O	O	
1-16	noch	ADV	noch	_	O	O	
1-17	Studemund	NN	<unknown>	_	B-webanno.custom.LetterEntity_	B-PERmentioned	
1-18	.	$.	.	_	O	O	

#id=2
#text=Ich komme ziemlich oft dorthin, da ich an einem Buche über die Kunst bei Homer arbeite und ich den Druck gern schon im nächsten Frühjahr beginnen möchte.
2-1	Ich	PPER	ich	_	O	O	
2-2	komme	VVFIN	kommen	_	O	O	
2-3	ziemlich	ADV	ziemlich	_	O	O	
2-4	oft	ADV	oft	_	O	O	
2-5	dorthin	ADV	dorthin	_	O	O	
2-6	,	$,	,	_	O	O	
2-7	da	KOUS	da	_	O	O	
2-8	ich	PPER	ich	_	O	O	
2-9	an	APPR	an	_	O	O	
2-10	einem	ART	eine	_	O	O	
2-11	Buche	NN	Buche	_	O	O	
2-12	über	APPR	über	_	O	O	
2-13	die	ART	die	_	O	O	
2-14	Kunst	NN	Kunst	_	O	O	
2-15	bei	APPR	bei	_	O	O	
2-16	Homer	NN	<unknown>	_	O	O	
2-17	arbeite	VVFIN	arbeiten	_	O	O	
2-18	und	KON	und	_	O	O	
2-19	ich	PPER	ich	_	O	O	
2-20	den	ART	die	_	O	O	
2-21	Druck	NN	Druck	_	O	O	
2-22	gern	ADV	gern	_	O	O	
2-23	schon	ADV	schon	_	O	O	
2-24	im	APPRART	in	_	O	O	
2-25	nächsten	ADJA	nah	_	O	O	
2-26	Frühjahr	NN	Frühjahr	_	O	O	
2-27	beginnen	VVINF	beginnen	_	O	O	
2-28	möchte	VMFIN	mögen	_	O	O	
2-29	.	$.	.	_	O	O	

#id=3
#text=Herzliche Grüße von meiner Frau an Sie und Fräulein Kopf.
3-1	Herzliche	ADJA	herzlich	_	O	O	
3-2	Grüße	NN	Gruß	_	O	O	
3-3	von	APPR	von	_	O	O	
3-4	meiner	PPOSAT	mein	_	O	O	
3-5	Frau	NN	Frau	_	O	O	
3-6	an	APPR	an	_	O	O	
3-7	Sie	PPER	Sie	_	O	O	
3-8	und	KON	und	_	O	O	
3-9	Fräulein	NN	Fräulein	_	B-webanno.custom.LetterEntity_	B-PERmentioned	
3-10	Kopf	NN	Kopf	_	I-webanno.custom.LetterEntity_	I-PERmentioned	
3-11	.	$.	.	_	O	O	

#id=4
#text=Kommen Sie doch, da Sie so in der Nähe sind, auf einige Tage nach Achern.
4-1	Kommen	VVFIN	kommen	_	O	O	
4-2	Sie	PPER	Sie	_	O	O	
4-3	doch	ADV	doch	_	O	O	
4-4	,	$,	,	_	O	O	
4-5	da	KOUS	da	_	O	O	
4-6	Sie	PPER	Sie	_	O	O	
4-7	so	ADV	so	_	O	O	
4-8	in	APPR	in	_	O	O	
4-9	der	ART	die	_	O	O	
4-10	Nähe	NN	Nähe	_	O	O	
4-11	sind	VAFIN	sein	_	O	O	
4-12	,	$,	,	_	O	O	
4-13	auf	APPR	auf	_	O	O	
4-14	einige	PIAT	einige	_	O	O	
4-15	Tage	NN	Tag	_	O	O	
4-16	nach	APPR	nach	_	O	O	
4-17	Achern	NN	<unknown>	_	B-webanno.custom.LetterEntity_	B-PLACEmentioned	
4-18	.	$.	.	_	O	O	

#id=5
#text=Es ist in der That wunderschön hier.
5-1	Es	PPER	es	_	O	O	
5-2	ist	VAFIN	sein	_	O	O	
5-3	in	APPR	in	_	O	O	
5-4	der	ART	die	_	O	O	
5-5	That	NE	<unknown>	_	O	O	
5-6	wunderschön	ADJD	wunderschön	_	O	O	
5-7	hier	ADV	hier	_	O	O	
5-8	.	$.	.	_	O	O	

#id=6
#text=Ihr ergebener Helbig Ist Lübke in Stuttgart?
6-1	Ihr	PPOSAT	ihr	_	O	O	
6-2	ergebener	ADJA	ergeben	_	O	O	
6-3	Helbig	ADJD	<unknown>	_	B-webanno.custom.LetterEntity_	B-PERmentioned	
6-4	Ist	VAFIN	sein	_	O	O	
6-5	Lübke	NN	<unknown>	_	B-webanno.custom.LetterEntity_	B-PERmentioned	
6-6	in	APPR	in	_	O	O	
6-7	Stuttgart	NE	Stuttgart	_	B-webanno.custom.LetterEntity_	B-PLACEmentioned	
6-8	?	$.	?	_	O	O	

#id=7
#text=Ich würde ihn sehr gern sehen.
7-1	Ich	PPER	ich	_	O	O	
7-2	würde	VAFIN	werden	_	O	O	
7-3	ihn	PPER	er	_	O	O	
7-4	sehr	ADV	sehr	_	O	O	
7-5	gern	ADV	gern	_	O	O	
7-6	sehen	VVINF	sehen	_	O	O	
7-7	.	$.	.	_	O	O	

