# de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value  # webanno.custom.Tex | LayoutElement # webanno.custom.LetterEntity | entity_id | value
#id=1
#text=Mommsen an Brunn - 2 Breslau, 17* Mai 1856 stattfinden, da es mir darauf ankommt die Continuität des katholischen Ordinariats für Philologie zu unterbrechen und niemand daran denken wird tüchtige kath.
1-1	Mommsen	NN	<unknown>	_	B-webanno.custom.LetterEntity_	B-PERmentioned	
1-2	an	APPR	an	_	O	O	
1-3	Brunn	NN	Brunn	_	O	O	
1-4	-	$(	-	_	O	O	
1-5	2	CARD	2	_	O	O	
1-6	Breslau	NE	Breslau	_	B-webanno.custom.LetterEntity_	B-PLACEmentioned	
1-7	,	$,	,	_	O	O	
1-8	17*	ADJA	<unknown>	_	O	O	
1-9	Mai	NN	Mai	_	O	O	
1-10	1856	CARD	@card@	_	O	O	
1-11	stattfinden	VVFIN	stattfinden	_	O	O	
1-12	,	$,	,	_	O	O	
1-13	da	KOUS	da	_	O	O	
1-14	es	PPER	es	_	O	O	
1-15	mir	PRF	ich	_	O	O	
1-16	darauf	PAV	darauf	_	O	O	
1-17	ankommt	VVFIN	ankommen	_	O	O	
1-18	die	ART	die	_	O	O	
1-19	Continuität	NN	<unknown>	_	O	O	
1-20	des	ART	die	_	O	O	
1-21	katholischen	ADJA	katholisch	_	O	O	
1-22	Ordinariats	NN	<unknown>	_	O	O	
1-23	für	APPR	für	_	O	O	
1-24	Philologie	NN	Philologie	_	O	O	
1-25	zu	PTKZU	zu	_	O	O	
1-26	unterbrechen	VVINF	unterbrechen	_	O	O	
1-27	und	KON	und	_	O	O	
1-28	niemand	PIS	niemand	_	O	O	
1-29	daran	PAV	daran	_	O	O	
1-30	denken	VVINF	denken	_	O	O	
1-31	wird	VAFIN	werden	_	O	O	
1-32	tüchtige	ADJA	tüchtig	_	O	O	
1-33	kath.	ADJA	kath.	_	O	O	

#id=2
#text=Phi-?
2-1	Phi-	TRUNC	Phi-	_	O	O	
2-2	?	$.	?	_	O	O	

#id=3
#text=lologen ihn (sol) Carriere zu verkümmern* Mir scheint die Combination Preller-Vahlen daher sehr viel für sich zu haben* Approchen zum Ziel führen, was wohl nicht unmöglich ist, so hast Du, denke ich, eine Chance neben ihm, denn obgleich er wie sein Meister Bergk so ziemlich alles kann, so wird es doch wohl kaum geltend zu machen sein, daß ihm noch alle Anschauung und fast alle Kenntniß mangelt.
3-1	lologen	VVFIN	<unknown>	_	O	O	
3-2	ihn	PPER	er	_	O	O	
3-3	(	$(	(	_	O	O	
3-4	sol	NE	<unknown>	_	O	O	
3-5	)	$(	)	_	O	O	
3-6	Carriere	NN	<unknown>	_	O	O	
3-7	zu	APPR	zu	_	O	O	
3-8	verkümmern*	ADJA	<unknown>	_	O	O	
3-9	Mir	NN	Mir	_	O	O	
3-10	scheint	VVFIN	scheinen	_	O	O	
3-11	die	ART	die	_	O	O	
3-12	Combination	NN	<unknown>	_	O	O	
3-13	Preller-Vahlen	NN	<unknown>	_	O	O	
3-14	daher	PAV	daher	_	O	O	
3-15	sehr	ADV	sehr	_	O	O	
3-16	viel	ADV	viel	_	O	O	
3-17	für	APPR	für	_	O	O	
3-18	sich	PRF	sich	_	O	O	
3-19	zu	APPR	zu	_	O	O	
3-20	haben*	ADJA	<unknown>	_	O	O	
3-21	Approchen	NN	<unknown>	_	O	O	
3-22	zum	APPRART	zu	_	O	O	
3-23	Ziel	NN	Ziel	_	O	O	
3-24	führen	VVINF	führen	_	O	O	
3-25	,	$,	,	_	O	O	
3-26	was	PRELS	was	_	O	O	
3-27	wohl	ADV	wohl	_	O	O	
3-28	nicht	PTKNEG	nicht	_	O	O	
3-29	unmöglich	ADJD	unmöglich	_	O	O	
3-30	ist	VAFIN	sein	_	O	O	
3-31	,	$,	,	_	O	O	
3-32	so	ADV	so	_	O	O	
3-33	hast	VAFIN	haben	_	O	O	
3-34	Du	PPER	du	_	O	O	
3-35	,	$,	,	_	O	O	
3-36	denke	VVFIN	denken	_	O	O	
3-37	ich	PPER	ich	_	O	O	
3-38	,	$,	,	_	O	O	
3-39	eine	ART	eine	_	O	O	
3-40	Chance	NN	Chance	_	O	O	
3-41	neben	APPR	neben	_	O	O	
3-42	ihm	PPER	er	_	O	O	
3-43	,	$,	,	_	O	O	
3-44	denn	KON	denn	_	O	O	
3-45	obgleich	KOUS	obgleich	_	O	O	
3-46	er	PPER	er	_	O	O	
3-47	wie	KOKOM	wie	_	O	O	
3-48	sein	PPOSAT	sein	_	O	O	
3-49	Meister	NN	Meister	_	O	O	
3-50	Bergk	NE	<unknown>	_	B-webanno.custom.LetterEntity_	B-PERmentioned	
3-51	so	ADV	so	_	O	O	
3-52	ziemlich	ADV	ziemlich	_	O	O	
3-53	alles	PIS	alle	_	O	O	
3-54	kann	VMFIN	können	_	O	O	
3-55	,	$,	,	_	O	O	
3-56	so	ADV	so	_	O	O	
3-57	wird	VAFIN	werden	_	O	O	
3-58	es	PPER	es	_	O	O	
3-59	doch	ADV	doch	_	O	O	
3-60	wohl	ADV	wohl	_	O	O	
3-61	kaum	ADV	kaum	_	O	O	
3-62	geltend	ADJD	geltend	_	O	O	
3-63	zu	PTKZU	zu	_	O	O	
3-64	machen	VVINF	machen	_	O	O	
3-65	sein	VAINF	sein	_	O	O	
3-66	,	$,	,	_	O	O	
3-67	daß	KOUS	dass	_	O	O	
3-68	ihm	PPER	er	_	O	O	
3-69	noch	ADV	noch	_	O	O	
3-70	alle	PIAT	alle	_	O	O	
3-71	Anschauung	NN	Anschauung	_	O	O	
3-72	und	KON	und	_	O	O	
3-73	fast	ADV	fast	_	O	O	
3-74	alle	PIAT	alle	_	O	O	
3-75	Kenntniß	NN	<unknown>	_	O	O	
3-76	mangelt	VVFIN	mangeln	_	O	O	
3-77	.	$.	.	_	O	O	

#id=4
#text=In allergrößter Eile Dein treuer Mommsen.
4-1	In	APPR	in	_	O	O	
