# de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value  # webanno.custom.Tex | LayoutElement # webanno.custom.LetterEntity | entity_id | value
#id=1
#text=Gerhard an Braun Berlin, 29. Dezember 1848 2 sein um dermalen irgend etwas von ihr dazu erwarten zu können.
1-1	Gerhard	NE	Gerhard	_	B-webanno.custom.LetterEntity_	B-PERmentioned	
1-2	an	APPR	an	_	O	O	
1-3	Braun	NE	Braun	_	B-webanno.custom.LetterEntity_	B-PERaddressee	
1-4	Berlin	NE	Berlin	_	B-webanno.custom.LetterEntity_	B-PLACEfrom	
1-5	,	$,	,	_	O	O	
1-6	29	CARD	@card@	_	B-webanno.custom.LetterEntity_	B-DATEletter	
1-7	.	$.	.	_	I-webanno.custom.LetterEntity_	I-DATEletter	
1-8	Dezember	NN	Dezember	_	I-webanno.custom.LetterEntity_	I-DATEletter	
1-9	1848	CARD	@card@	_	I-webanno.custom.LetterEntity_	I-DATEletter	
1-10	2	CARD	2	_	O	O	
1-11	sein	PPOSAT	sein	_	O	O	
1-12	um	APPR	um	_	O	O	
1-13	dermalen	ADV	<unknown>	_	O	O	
1-14	irgend	ADV	irgend	_	O	O	
1-15	etwas	ADV	etwas	_	O	O	
1-16	von	APPR	von	_	O	O	
1-17	ihr	PPER	ihr	_	O	O	
1-18	dazu	PAV	dazu	_	O	O	
1-19	erwarten	VVINF	erwarten	_	O	O	
1-20	zu	PTKZU	zu	_	O	O	
1-21	können	VMINF	können	_	O	O	
1-22	.	$.	.	_	O	O	

#id=2
#text=Kommt Zeit, kommt Rath !
2-1	Kommt	VVFIN	kommen	_	O	O	
2-2	Zeit	NN	Zeit	_	O	O	
2-3	,	$,	,	_	O	O	
2-4	kommt	VVFIN	kommen	_	O	O	
2-5	Rath	NE	Rath	_	O	O	
2-6	!	$.	!	_	O	O	

#id=3
#text=Grüßen Sie Renzen, Schmied und andre Freunde bestens.
3-1	Grüßen	VVFIN	grüßen	_	O	O	
3-2	Sie	PPER	Sie	_	O	O	
3-3	Renzen	NN	<unknown>	_	O	O	
3-4	,	$,	,	_	O	O	
3-5	Schmied	NE	Schmied	_	O	O	
3-6	und	KON	und	_	O	O	
3-7	andre	PIAT	andere	_	O	O	
3-8	Freunde	NN	Freund	_	O	O	
3-9	bestens	ADV	bestens	_	O	O	
3-10	.	$.	.	_	O	O	

#id=4
#text=Meine Frau g~ißt mit mir, sie konsumirt sich in kleinen Leiden und wird zum Frühjahr wol noch einmal nach Elgersburg müssen, wenn man doch etwas für sie versuchen will.
4-1	Meine	PPOSAT	mein	_	B-webanno.custom.LetterEntity_	B-PERmentioned	
4-2	Frau	NN	Frau	_	I-webanno.custom.LetterEntity_	I-PERmentioned	
4-3	g~ißt	VVFIN	<unknown>	_	O	O	
4-4	mit	APPR	mit	_	O	O	
4-5	mir	PPER	ich	_	O	O	
4-6	,	$,	,	_	O	O	
4-7	sie	PPER	sie	_	O	O	
4-8	konsumirt	VVFIN	<unknown>	_	O	O	
4-9	sich	PRF	sich	_	O	O	
4-10	in	APPR	in	_	O	O	
4-11	kleinen	ADJA	klein	_	O	O	
4-12	Leiden	NN	Leiden	_	O	O	
4-13	und	KON	und	_	O	O	
4-14	wird	VAFIN	werden	_	O	O	
4-15	zum	APPRART	zu	_	O	O	
4-16	Frühjahr	NN	Frühjahr	_	O	O	
4-17	wol	ADJD	<unknown>	_	O	O	
4-18	noch	ADV	noch	_	O	O	
4-19	einmal	ADV	einmal	_	O	O	
4-20	nach	APPR	nach	_	O	O	
4-21	Elgersburg	NE	<unknown>	_	B-webanno.custom.LetterEntity_	B-PLACEmentioned	
4-22	müssen	VMINF	müssen	_	O	O	
4-23	,	$,	,	_	O	O	
4-24	wenn	KOUS	wenn	_	O	O	
4-25	man	PIS	man	_	O	O	
4-26	doch	ADV	doch	_	O	O	
4-27	etwas	ADV	etwas	_	O	O	
4-28	für	APPR	für	_	O	O	
4-29	sie	PPER	sie	_	O	O	
4-30	versuchen	VVINF	versuchen	_	O	O	
4-31	will	VMFIN	wollen	_	O	O	
4-32	.	$.	.	_	O	O	

#id=5
#text=Vale fare Der Ihrige Gerhard Was macht das Bullettino?
5-1	Vale	NN	<unknown>	_	O	O	
5-2	fare	NN	<unknown>	_	O	O	
5-3	Der	ART	die	_	O	O	
5-4	Ihrige	PPOSAT	ihrige	_	O	O	
5-5	Gerhard	NE	Gerhard	_	B-webanno.custom.LetterEntity_	B-PERmentioned	
5-6	Was	PIS	was	_	O	O	
5-7	macht	VVFIN	machen	_	O	O	
5-8	das	ART	die	_	O	O	
5-9	Bullettino	NN	<unknown>	_	O	O	
5-10	?	$.	?	_	O	O	

#id=6
#text=Ich erhielt es bis maggio.
6-1	Ich	PPER	ich	_	O	O	
6-2	erhielt	VVFIN	erhalten	_	O	O	
6-3	es	PPER	es	_	O	O	
6-4	bis	KON	bis	_	O	O	
6-5	maggio	VVFIN	<unknown>	_	O	O	
6-6	.	$.	.	_	O	O	

#id=7
