# de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value  # webanno.custom.Tex | LayoutElement # webanno.custom.LetterEntity | entity_id | value
#id=1
#text=.
1-1	.	$.	.	_	O	O	

#id=2
#text=.
2-1	.	$.	.	_	O	O	

#id=3
#text=.
3-1	.	$.	.	_	O	O	

#id=4
#text=.
4-1	.	$.	.	_	O	O	

#id=5
#text=.
5-1	.	$.	.	_	O	O	

#id=6
#text=.
6-1	.	$.	.	_	O	O	

#id=7
#text=.
7-1	.	$.	.	_	O	O	

#id=8
#text=.
8-1	.	$.	.	_	O	O	

#id=9
#text=.
9-1	.	$.	.	_	O	O	

#id=10
#text=.
10-1	.	$.	.	_	O	O	

#id=11
#text=Gerhard an Henzen Berlin, 9. September 1846 A. di Direz.
11-1	Gerhard	NE	Gerhard	_	B-webanno.custom.LetterEntity_	B-PERauthor	
11-2	an	APPR	an	_	O	O	
11-3	Henzen	NN	<unknown>	_	B-webanno.custom.LetterEntity_	B-PERaddressee	
11-4	Berlin	NE	Berlin	_	B-webanno.custom.LetterEntity_	B-PLACEfrom	
11-5	,	$,	,	_	O	O	
11-6	9	CARD	9	_	B-webanno.custom.LetterEntity_	B-DATEletter	
11-7	.	$.	.	_	I-webanno.custom.LetterEntity_	I-DATEletter	
11-8	September	NN	September	_	I-webanno.custom.LetterEntity_	I-DATEletter	
11-9	1846	CARD	@card@	_	I-webanno.custom.LetterEntity_	I-DATEletter	
11-10	A.	APPRART	am	_	O	O	
11-11	di	NE	di	_	O	O	
11-12	Direz	NN	<unknown>	_	O	O	
11-13	.	$.	.	_	O	O	

#id=12
#text=g. 21/IX 46 r. 17/X 46 .
12-1	g.	ADJD	<unknown>	_	O	O	
12-2	21/IX	VVFIN	<unknown>	_	B-webanno.custom.LetterEntity_	B-DATErecieved	
12-3	46	CARD	46	_	I-webanno.custom.LetterEntity_	I-DATErecieved	
12-4	r.	ADJA	<unknown>	_	O	O	
12-5	17/X	NN	<unknown>	_	B-webanno.custom.LetterEntity_	B-DATEletter	
12-6	46	CARD	46	_	I-webanno.custom.LetterEntity_	I-DATEletter	
12-7	.	$.	.	_	O	O	

#id=13
#text=.
13-1	.	$.	.	_	O	O	

#id=14
#text=.
14-1	.	$.	.	_	O	O	

#id=15
#text=.
15-1	.	$.	.	_	O	O	

#id=16
#text=.
16-1	.	$.	.	_	O	O	

#id=17
#text=.
17-1	.	$.	.	_	O	O	

#id=18
#text=.
18-1	.	$.	.	_	O	O	

#id=19
#text=.
19-1	.	$.	.	_	O	O	

#id=20
#text=.
20-1	.	$.	.	_	O	O	

#id=21
#text=.
21-1	.	$.	.	_	O	O	

#id=22
#text=Henzen Berlin 9 Sept 46 Ich beantworte sogleich lieber Freund Ihren Brief mit der guten Kunde von Ihrer gesUndenen Rückkehr, obwohl er mir sonst mehr zu vernehmen als zu beantworten gibt.
22-1	Henzen	NN	<unknown>	_	B-webanno.custom.LetterEntity_	B-PERauthor	
22-2	Berlin	NE	Berlin	_	B-webanno.custom.LetterEntity_	B-PLACEfrom	
22-3	9	CARD	9	_	B-webanno.custom.LetterEntity_	B-DATEletter	
22-4	Sept	NN	<unknown>	_	I-webanno.custom.LetterEntity_	I-DATEletter	
