# de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value  # webanno.custom.Tex | LayoutElement # webanno.custom.LetterEntity | entity_id | value
#id=1
#text=296 25/VII/53 4 Henzen an Gerherd alle Ihre Bemühungen in der Angelegenheit des C.I.I1.
1-1	296	CARD	@card@	_	O	O	
1-2	25/VII/53	CARD	<unknown>	_	O	O	
1-3	4	CARD	4	_	O	O	
1-4	Henzen	NN	<unknown>	_	B-webanno.custom.LetterEntity_	B-PERauthor	
1-5	an	APPR	an	_	O	O	
1-6	Gerherd	NN	<unknown>	_	O	O	
1-7	alle	PIAT	alle	_	O	O	
1-8	Ihre	PPOSAT	ihr	_	O	O	
1-9	Bemühungen	NN	Bemühung	_	O	O	
1-10	in	APPR	in	_	O	O	
1-11	der	ART	die	_	O	O	
1-12	Angelegenheit	NN	Angelegenheit	_	O	O	
1-13	des	ART	die	_	O	O	
1-14	C.I.I1	NE	<unknown>	_	O	O	
1-15	.	$.	.	_	O	O	

#id=2
#text=u. fUr alle die ertragnen dispiaceri u. seccature, u., wenn ich unnöthiger Weise etwa zuweilen sie vermehrt, meine Bitte, es zu vergessen.
2-1	u.	APPR	um	_	O	O	
2-2	fUr	NN	<unknown>	_	O	O	
2-3	alle	PIS	alle	_	O	O	
2-4	die	ART	die	_	O	O	
2-5	ertragnen	ADJA	<unknown>	_	O	O	
2-6	dispiaceri	NN	<unknown>	_	O	O	
2-7	u.	APPR	um	_	O	O	
2-8	seccature	ADJA	<unknown>	_	O	O	
2-9	,	$,	,	_	O	O	
2-10	u.	KON	und	_	O	O	
2-11	,	$,	,	_	O	O	
2-12	wenn	KOUS	wenn	_	O	O	
2-13	ich	PPER	ich	_	O	O	
2-14	unnöthiger	ADJA	<unknown>	_	O	O	
2-15	Weise	NN	Weise	_	O	O	
2-16	etwa	ADV	etwa	_	O	O	
2-17	zuweilen	ADV	zuweilen	_	O	O	
2-18	sie	PPER	sie	_	O	O	
2-19	vermehrt	VVPP	vermehren	_	O	O	
2-20	,	$,	,	_	O	O	
2-21	meine	VVFIN	meinen	_	O	O	
2-22	Bitte	ADV	Bitte	_	O	O	
2-23	,	$,	,	_	O	O	
2-24	es	PPER	es	_	O	O	
2-25	zu	PTKZU	zu	_	O	O	
2-26	vergessen	VVINF	vergessen	_	O	O	
2-27	.	$.	.	_	O	O	

#id=3
#text=- Unsre freundlichsten GrüBe en Ihre Frau Gemahlin Ihr ere;ebenster WHenzen.
3-1	-	$(	-	_	O	O	
3-2	Unsre	PPOSAT	unsre	_	O	O	
3-3	freundlichsten	ADJA	freundlich	_	O	O	
3-4	GrüBe	NN	<unknown>	_	O	O	
3-5	en	FM	en	_	O	O	
3-6	Ihre	PPOSAT	ihr	_	O	O	
3-7	Frau	NN	Frau	_	O	O	
3-8	Gemahlin	NN	Gemahlin	_	O	O	
3-9	Ihr	PPOSAT	ihr	_	O	O	
3-10	ere	NN	<unknown>	_	O	O	
3-11	;	$.	;	_	O	O	
3-12	ebenster	ADJA	<unknown>	_	O	O	
3-13	WHenzen	NN	<unknown>	_	O	O	
3-14	.	$.	.	_	O	O	

